x,2x,x^2,5,y
1970,3940,3880900,5,3884845
1971,3942,3884841,5,3888788
1972,3944,3888784,5,3892733
1973,3946,3892729,5,3896680
1974,3948,3896676,5,3900629
1975,3950,3900625,5,3904580
1976,3952,3904576,5,3908533
1977,3954,3908529,5,3912488
1978,3956,3912484,5,3916445
1979,3958,3916441,5,3920404
1980,3960,3920400,5,3924365
1981,3962,3924361,5,3928328
1982,3964,3928324,5,3932293
1983,3966,3932289,5,3936260
1984,3968,3936256,5,3940229
1985,3970,3940225,5,3944200
1986,3972,3944196,5,3948173
1987,3974,3948169,5,3952148
1988,3976,3952144,5,3956125
1989,3978,3956121,5,3960104
1990,3980,3960100,5,3964085
1991,3982,3964081,5,3968068
1992,3984,3968064,5,3972053
1993,3986,3972049,5,3976040
1994,3988,3976036,5,3980029
1995,3990,3980025,5,3984020
1996,3992,3984016,5,3988013
1997,3994,3988009,5,3992008
1998,3996,3992004,5,3996005
1999,3998,3996001,5,4000004
2000,4000,4000000,5,4004005
2001,4002,4004001,5,4008008
2002,4004,4008004,5,4012013
2003,4006,4012009,5,4016020
2004,4008,4016016,5,4020029
2005,4010,4020025,5,4024040
2006,4012,4024036,5,4028053
2007,4014,4028049,5,4032068
2008,4016,4032064,5,4036085
2009,4018,4036081,5,4040104
2010,4020,4040100,5,4044125
2011,4022,4044121,5,4048148
2012,4024,4048144,5,4052173
2013,4026,4052169,5,4056200
2014,4028,4056196,5,4060229
2015,4030,4060225,5,4064260
2016,4032,4064256,5,4068293
2017,4034,4068289,5,4072328
2018,4036,4072324,5,4076365
2019,4038,4076361,5,4080404
2020,4040,4080400,5,4084445
2021,4042,4084441,5,4088488
2022,4044,4088484,5,4092533
2023,4046,4092529,5,4096580
2024,4048,4096576,5,4100629
2025,4050,4100625,5,4104680
2026,4052,4104676,5,4108733
2027,4054,4108729,5,4112788
2028,4056,4112784,5,4116845
2029,4058,4116841,5,4120904
2030,4060,4120900,5,4124965
2031,4062,4124961,5,4129028
2032,4064,4129024,5,4133093
2033,4066,4133089,5,4137160
2034,4068,4137156,5,4141229
2035,4070,4141225,5,4145300
2036,4072,4145296,5,4149373
2037,4074,4149369,5,4153448
2038,4076,4153444,5,4157525
2039,4078,4157521,5,4161604
2040,4080,4161600,5,4165685
2041,4082,4165681,5,4169768
2042,4084,4169764,5,4173853
2043,4086,4173849,5,4177940
2044,4088,4177936,5,4182029
2045,4090,4182025,5,4186120
2046,4092,4186116,5,4190213
2047,4094,4190209,5,4194308
2048,4096,4194304,5,4198405
2049,4098,4198401,5,4202504
2050,4100,4202500,5,4206605
2051,4102,4206601,5,4210708
2052,4104,4210704,5,4214813
2053,4106,4214809,5,4218920
2054,4108,4218916,5,4223029
2055,4110,4223025,5,4227140
2056,4112,4227136,5,4231253
2057,4114,4231249,5,4235368
2058,4116,4235364,5,4239485
2059,4118,4239481,5,4243604
2060,4120,4243600,5,4247725
2061,4122,4247721,5,4251848
2062,4124,4251844,5,4255973
2063,4126,4255969,5,4260100
2064,4128,4260096,5,4264229
2065,4130,4264225,5,4268360
2066,4132,4268356,5,4272493
2067,4134,4272489,5,4276628
2068,4136,4276624,5,4280765
2069,4138,4280761,5,4284904
2070,4140,4284900,5,4289045
2071,4142,4289041,5,4293188
2072,4144,4293184,5,4297333
2073,4146,4297329,5,4301480
2074,4148,4301476,5,4305629
2075,4150,4305625,5,4309780
2076,4152,4309776,5,4313933
2077,4154,4313929,5,4318088
2078,4156,4318084,5,4322245
2079,4158,4322241,5,4326404
2080,4160,4326400,5,4330565
2081,4162,4330561,5,4334728
2082,4164,4334724,5,4338893
2083,4166,4338889,5,4343060
2084,4168,4343056,5,4347229
2085,4170,4347225,5,4351400
2086,4172,4351396,5,4355573
2087,4174,4355569,5,4359748
2088,4176,4359744,5,4363925
2089,4178,4363921,5,4368104
2090,4180,4368100,5,4372285
2091,4182,4372281,5,4376468
2092,4184,4376464,5,4380653
2093,4186,4380649,5,4384840
2094,4188,4384836,5,4389029
2095,4190,4389025,5,4393220
2096,4192,4393216,5,4397413
2097,4194,4397409,5,4401608
2098,4196,4401604,5,4405805
2099,4198,4405801,5,4410004
2100,4200,4410000,5,4414205
2101,4202,4414201,5,4418408
2102,4204,4418404,5,4422613
2103,4206,4422609,5,4426820
2104,4208,4426816,5,4431029
2105,4210,4431025,5,4435240
2106,4212,4435236,5,4439453
2107,4214,4439449,5,4443668
2108,4216,4443664,5,4447885
2109,4218,4447881,5,4452104
2110,4220,4452100,5,4456325
2111,4222,4456321,5,4460548
2112,4224,4460544,5,4464773
2113,4226,4464769,5,4469000
2114,4228,4468996,5,4473229
2115,4230,4473225,5,4477460
2116,4232,4477456,5,4481693
2117,4234,4481689,5,4485928
2118,4236,4485924,5,4490165
2119,4238,4490161,5,4494404
2120,4240,4494400,5,4498645
2121,4242,4498641,5,4502888
2122,4244,4502884,5,4507133
2123,4246,4507129,5,4511380
2124,4248,4511376,5,4515629
2125,4250,4515625,5,4519880
2126,4252,4519876,5,4524133
2127,4254,4524129,5,4528388
2128,4256,4528384,5,4532645
2129,4258,4532641,5,4536904
2130,4260,4536900,5,4541165
2131,4262,4541161,5,4545428
2132,4264,4545424,5,4549693
2133,4266,4549689,5,4553960
2134,4268,4553956,5,4558229
2135,4270,4558225,5,4562500
2136,4272,4562496,5,4566773
2137,4274,4566769,5,4571048
2138,4276,4571044,5,4575325
2139,4278,4575321,5,4579604
2140,4280,4579600,5,4583885
2141,4282,4583881,5,4588168
2142,4284,4588164,5,4592453
2143,4286,4592449,5,4596740
2144,4288,4596736,5,4601029
2145,4290,4601025,5,4605320
2146,4292,4605316,5,4609613
2147,4294,4609609,5,4613908
2148,4296,4613904,5,4618205
2149,4298,4618201,5,4622504
2150,4300,4622500,5,4626805
2151,4302,4626801,5,4631108
2152,4304,4631104,5,4635413
2153,4306,4635409,5,4639720
2154,4308,4639716,5,4644029
2155,4310,4644025,5,4648340
2156,4312,4648336,5,4652653
2157,4314,4652649,5,4656968
2158,4316,4656964,5,4661285
2159,4318,4661281,5,4665604
2160,4320,4665600,5,4669925
2161,4322,4669921,5,4674248
2162,4324,4674244,5,4678573
2163,4326,4678569,5,4682900
2164,4328,4682896,5,4687229
2165,4330,4687225,5,4691560
2166,4332,4691556,5,4695893
2167,4334,4695889,5,4700228
2168,4336,4700224,5,4704565
2169,4338,4704561,5,4708904
2170,4340,4708900,5,4713245
2171,4342,4713241,5,4717588
2172,4344,4717584,5,4721933
2173,4346,4721929,5,4726280
2174,4348,4726276,5,4730629
2175,4350,4730625,5,4734980
2176,4352,4734976,5,4739333
2177,4354,4739329,5,4743688
2178,4356,4743684,5,4748045
2179,4358,4748041,5,4752404
2180,4360,4752400,5,4756765
2181,4362,4756761,5,4761128
2182,4364,4761124,5,4765493
2183,4366,4765489,5,4769860
2184,4368,4769856,5,4774229
2185,4370,4774225,5,4778600
2186,4372,4778596,5,4782973
2187,4374,4782969,5,4787348
2188,4376,4787344,5,4791725
2189,4378,4791721,5,4796104
2190,4380,4796100,5,4800485
2191,4382,4800481,5,4804868
2192,4384,4804864,5,4809253
2193,4386,4809249,5,4813640
2194,4388,4813636,5,4818029
2195,4390,4818025,5,4822420
2196,4392,4822416,5,4826813
2197,4394,4826809,5,4831208
2198,4396,4831204,5,4835605
2199,4398,4835601,5,4840004
2200,4400,4840000,5,4844405
2201,4402,4844401,5,4848808
2202,4404,4848804,5,4853213
2203,4406,4853209,5,4857620
2204,4408,4857616,5,4862029
2205,4410,4862025,5,4866440
2206,4412,4866436,5,4870853
2207,4414,4870849,5,4875268
2208,4416,4875264,5,4879685
2209,4418,4879681,5,4884104
2210,4420,4884100,5,4888525
2211,4422,4888521,5,4892948
2212,4424,4892944,5,4897373
2213,4426,4897369,5,4901800
2214,4428,4901796,5,4906229
2215,4430,4906225,5,4910660
2216,4432,4910656,5,4915093
2217,4434,4915089,5,4919528
2218,4436,4919524,5,4923965
2219,4438,4923961,5,4928404
2220,4440,4928400,5,4932845
2221,4442,4932841,5,4937288
2222,4444,4937284,5,4941733
2223,4446,4941729,5,4946180
2224,4448,4946176,5,4950629
2225,4450,4950625,5,4955080
2226,4452,4955076,5,4959533
2227,4454,4959529,5,4963988
2228,4456,4963984,5,4968445
2229,4458,4968441,5,4972904
2230,4460,4972900,5,4977365
2231,4462,4977361,5,4981828
2232,4464,4981824,5,4986293
2233,4466,4986289,5,4990760
2234,4468,4990756,5,4995229
2235,4470,4995225,5,4999700
2236,4472,4999696,5,5004173
2237,4474,5004169,5,5008648
2238,4476,5008644,5,5013125
2239,4478,5013121,5,5017604
2240,4480,5017600,5,5022085
2241,4482,5022081,5,5026568
2242,4484,5026564,5,5031053
2243,4486,5031049,5,5035540
2244,4488,5035536,5,5040029
2245,4490,5040025,5,5044520
2246,4492,5044516,5,5049013
2247,4494,5049009,5,5053508
2248,4496,5053504,5,5058005
2249,4498,5058001,5,5062504
2250,4500,5062500,5,5067005
2251,4502,5067001,5,5071508
2252,4504,5071504,5,5076013
2253,4506,5076009,5,5080520
2254,4508,5080516,5,5085029
2255,4510,5085025,5,5089540
2256,4512,5089536,5,5094053
2257,4514,5094049,5,5098568
2258,4516,5098564,5,5103085
2259,4518,5103081,5,5107604
2260,4520,5107600,5,5112125
2261,4522,5112121,5,5116648
2262,4524,5116644,5,5121173
2263,4526,5121169,5,5125700
2264,4528,5125696,5,5130229
2265,4530,5130225,5,5134760
2266,4532,5134756,5,5139293
2267,4534,5139289,5,5143828
2268,4536,5143824,5,5148365
2269,4538,5148361,5,5152904
2270,4540,5152900,5,5157445
2271,4542,5157441,5,5161988
2272,4544,5161984,5,5166533
2273,4546,5166529,5,5171080
2274,4548,5171076,5,5175629
2275,4550,5175625,5,5180180
2276,4552,5180176,5,5184733
2277,4554,5184729,5,5189288
2278,4556,5189284,5,5193845
2279,4558,5193841,5,5198404
2280,4560,5198400,5,5202965
2281,4562,5202961,5,5207528
2282,4564,5207524,5,5212093
2283,4566,5212089,5,5216660
2284,4568,5216656,5,5221229
2285,4570,5221225,5,5225800
2286,4572,5225796,5,5230373
2287,4574,5230369,5,5234948
2288,4576,5234944,5,5239525
2289,4578,5239521,5,5244104
2290,4580,5244100,5,5248685
2291,4582,5248681,5,5253268
2292,4584,5253264,5,5257853
2293,4586,5257849,5,5262440
2294,4588,5262436,5,5267029
2295,4590,5267025,5,5271620
2296,4592,5271616,5,5276213
2297,4594,5276209,5,5280808
2298,4596,5280804,5,5285405
2299,4598,5285401,5,5290004
2300,4600,5290000,5,5294605
2301,4602,5294601,5,5299208
2302,4604,5299204,5,5303813
2303,4606,5303809,5,5308420
2304,4608,5308416,5,5313029
2305,4610,5313025,5,5317640
2306,4612,5317636,5,5322253
2307,4614,5322249,5,5326868
2308,4616,5326864,5,5331485
2309,4618,5331481,5,5336104
2310,4620,5336100,5,5340725
2311,4622,5340721,5,5345348
2312,4624,5345344,5,5349973
2313,4626,5349969,5,5354600
2314,4628,5354596,5,5359229
2315,4630,5359225,5,5363860
2316,4632,5363856,5,5368493
2317,4634,5368489,5,5373128
2318,4636,5373124,5,5377765
2319,4638,5377761,5,5382404
2320,4640,5382400,5,5387045
2321,4642,5387041,5,5391688
2322,4644,5391684,5,5396333
2323,4646,5396329,5,5400980
2324,4648,5400976,5,5405629
2325,4650,5405625,5,5410280
2326,4652,5410276,5,5414933
2327,4654,5414929,5,5419588
2328,4656,5419584,5,5424245
2329,4658,5424241,5,5428904
2330,4660,5428900,5,5433565
2331,4662,5433561,5,5438228
2332,4664,5438224,5,5442893
2333,4666,5442889,5,5447560
2334,4668,5447556,5,5452229
2335,4670,5452225,5,5456900
2336,4672,5456896,5,5461573
2337,4674,5461569,5,5466248
2338,4676,5466244,5,5470925
2339,4678,5470921,5,5475604
2340,4680,5475600,5,5480285
2341,4682,5480281,5,5484968
2342,4684,5484964,5,5489653
2343,4686,5489649,5,5494340
2344,4688,5494336,5,5499029
2345,4690,5499025,5,5503720
2346,4692,5503716,5,5508413
2347,4694,5508409,5,5513108
2348,4696,5513104,5,5517805
2349,4698,5517801,5,5522504
2350,4700,5522500,5,5527205
2351,4702,5527201,5,5531908
2352,4704,5531904,5,5536613
2353,4706,5536609,5,5541320
2354,4708,5541316,5,5546029
2355,4710,5546025,5,5550740
2356,4712,5550736,5,5555453
2357,4714,5555449,5,5560168
2358,4716,5560164,5,5564885
2359,4718,5564881,5,5569604
2360,4720,5569600,5,5574325
2361,4722,5574321,5,5579048
2362,4724,5579044,5,5583773
2363,4726,5583769,5,5588500
2364,4728,5588496,5,5593229
2365,4730,5593225,5,5597960
2366,4732,5597956,5,5602693
2367,4734,5602689,5,5607428
2368,4736,5607424,5,5612165
2369,4738,5612161,5,5616904
2370,4740,5616900,5,5621645
2371,4742,5621641,5,5626388
2372,4744,5626384,5,5631133
2373,4746,5631129,5,5635880
2374,4748,5635876,5,5640629
2375,4750,5640625,5,5645380
2376,4752,5645376,5,5650133
2377,4754,5650129,5,5654888
2378,4756,5654884,5,5659645
2379,4758,5659641,5,5664404
2380,4760,5664400,5,5669165
2381,4762,5669161,5,5673928
2382,4764,5673924,5,5678693
2383,4766,5678689,5,5683460
2384,4768,5683456,5,5688229
2385,4770,5688225,5,5693000
2386,4772,5692996,5,5697773
2387,4774,5697769,5,5702548
2388,4776,5702544,5,5707325
2389,4778,5707321,5,5712104
2390,4780,5712100,5,5716885
2391,4782,5716881,5,5721668
2392,4784,5721664,5,5726453
2393,4786,5726449,5,5731240
2394,4788,5731236,5,5736029
2395,4790,5736025,5,5740820
2396,4792,5740816,5,5745613
2397,4794,5745609,5,5750408
2398,4796,5750404,5,5755205
2399,4798,5755201,5,5760004
2400,4800,5760000,5,5764805
2401,4802,5764801,5,5769608
2402,4804,5769604,5,5774413
2403,4806,5774409,5,5779220
2404,4808,5779216,5,5784029
2405,4810,5784025,5,5788840
2406,4812,5788836,5,5793653
2407,4814,5793649,5,5798468
2408,4816,5798464,5,5803285
2409,4818,5803281,5,5808104
2410,4820,5808100,5,5812925
2411,4822,5812921,5,5817748
2412,4824,5817744,5,5822573
2413,4826,5822569,5,5827400
2414,4828,5827396,5,5832229
2415,4830,5832225,5,5837060
2416,4832,5837056,5,5841893
2417,4834,5841889,5,5846728
2418,4836,5846724,5,5851565
2419,4838,5851561,5,5856404
2420,4840,5856400,5,5861245
2421,4842,5861241,5,5866088
2422,4844,5866084,5,5870933
2423,4846,5870929,5,5875780
2424,4848,5875776,5,5880629
2425,4850,5880625,5,5885480
2426,4852,5885476,5,5890333
2427,4854,5890329,5,5895188
2428,4856,5895184,5,5900045
2429,4858,5900041,5,5904904
2430,4860,5904900,5,5909765
2431,4862,5909761,5,5914628
2432,4864,5914624,5,5919493
2433,4866,5919489,5,5924360
2434,4868,5924356,5,5929229
2435,4870,5929225,5,5934100
2436,4872,5934096,5,5938973
2437,4874,5938969,5,5943848
2438,4876,5943844,5,5948725
2439,4878,5948721,5,5953604
2440,4880,5953600,5,5958485
2441,4882,5958481,5,5963368
2442,4884,5963364,5,5968253
2443,4886,5968249,5,5973140
2444,4888,5973136,5,5978029
2445,4890,5978025,5,5982920
2446,4892,5982916,5,5987813
2447,4894,5987809,5,5992708
2448,4896,5992704,5,5997605
2449,4898,5997601,5,6002504
2450,4900,6002500,5,6007405
2451,4902,6007401,5,6012308
2452,4904,6012304,5,6017213
2453,4906,6017209,5,6022120
2454,4908,6022116,5,6027029
2455,4910,6027025,5,6031940
2456,4912,6031936,5,6036853
2457,4914,6036849,5,6041768
2458,4916,6041764,5,6046685
2459,4918,6046681,5,6051604
2460,4920,6051600,5,6056525
2461,4922,6056521,5,6061448
2462,4924,6061444,5,6066373
2463,4926,6066369,5,6071300
2464,4928,6071296,5,6076229
2465,4930,6076225,5,6081160
2466,4932,6081156,5,6086093
2467,4934,6086089,5,6091028
2468,4936,6091024,5,6095965
2469,4938,6095961,5,6100904
2470,4940,6100900,5,6105845
2471,4942,6105841,5,6110788
2472,4944,6110784,5,6115733
2473,4946,6115729,5,6120680
2474,4948,6120676,5,6125629
2475,4950,6125625,5,6130580
2476,4952,6130576,5,6135533
2477,4954,6135529,5,6140488
2478,4956,6140484,5,6145445
2479,4958,6145441,5,6150404
2480,4960,6150400,5,6155365
2481,4962,6155361,5,6160328
2482,4964,6160324,5,6165293
2483,4966,6165289,5,6170260
2484,4968,6170256,5,6175229
2485,4970,6175225,5,6180200
2486,4972,6180196,5,6185173
2487,4974,6185169,5,6190148
2488,4976,6190144,5,6195125
2489,4978,6195121,5,6200104
2490,4980,6200100,5,6205085
2491,4982,6205081,5,6210068
2492,4984,6210064,5,6215053
2493,4986,6215049,5,6220040
2494,4988,6220036,5,6225029
2495,4990,6225025,5,6230020
2496,4992,6230016,5,6235013
2497,4994,6235009,5,6240008
2498,4996,6240004,5,6245005
2499,4998,6245001,5,6250004
2500,5000,6250000,5,6255005
2501,5002,6255001,5,6260008
2502,5004,6260004,5,6265013
2503,5006,6265009,5,6270020
2504,5008,6270016,5,6275029
2505,5010,6275025,5,6280040
2506,5012,6280036,5,6285053
2507,5014,6285049,5,6290068
2508,5016,6290064,5,6295085
2509,5018,6295081,5,6300104
2510,5020,6300100,5,6305125
2511,5022,6305121,5,6310148
2512,5024,6310144,5,6315173
2513,5026,6315169,5,6320200
2514,5028,6320196,5,6325229
2515,5030,6325225,5,6330260
2516,5032,6330256,5,6335293
2517,5034,6335289,5,6340328
2518,5036,6340324,5,6345365
2519,5038,6345361,5,6350404
2520,5040,6350400,5,6355445
2521,5042,6355441,5,6360488
2522,5044,6360484,5,6365533
2523,5046,6365529,5,6370580
2524,5048,6370576,5,6375629
2525,5050,6375625,5,6380680
2526,5052,6380676,5,6385733
2527,5054,6385729,5,6390788
2528,5056,6390784,5,6395845
2529,5058,6395841,5,6400904
2530,5060,6400900,5,6405965
2531,5062,6405961,5,6411028
2532,5064,6411024,5,6416093
2533,5066,6416089,5,6421160
2534,5068,6421156,5,6426229
2535,5070,6426225,5,6431300
2536,5072,6431296,5,6436373
2537,5074,6436369,5,6441448
2538,5076,6441444,5,6446525
2539,5078,6446521,5,6451604
2540,5080,6451600,5,6456685
2541,5082,6456681,5,6461768
2542,5084,6461764,5,6466853
2543,5086,6466849,5,6471940
2544,5088,6471936,5,6477029
2545,5090,6477025,5,6482120
2546,5092,6482116,5,6487213
2547,5094,6487209,5,6492308
2548,5096,6492304,5,6497405
2549,5098,6497401,5,6502504
2550,5100,6502500,5,6507605
2551,5102,6507601,5,6512708
2552,5104,6512704,5,6517813
2553,5106,6517809,5,6522920
2554,5108,6522916,5,6528029
2555,5110,6528025,5,6533140
2556,5112,6533136,5,6538253
2557,5114,6538249,5,6543368
2558,5116,6543364,5,6548485
2559,5118,6548481,5,6553604
2560,5120,6553600,5,6558725
2561,5122,6558721,5,6563848
2562,5124,6563844,5,6568973
2563,5126,6568969,5,6574100
2564,5128,6574096,5,6579229
2565,5130,6579225,5,6584360
2566,5132,6584356,5,6589493
2567,5134,6589489,5,6594628
2568,5136,6594624,5,6599765
2569,5138,6599761,5,6604904
2570,5140,6604900,5,6610045
2571,5142,6610041,5,6615188
2572,5144,6615184,5,6620333
2573,5146,6620329,5,6625480
2574,5148,6625476,5,6630629
2575,5150,6630625,5,6635780
2576,5152,6635776,5,6640933
2577,5154,6640929,5,6646088
2578,5156,6646084,5,6651245
2579,5158,6651241,5,6656404
2580,5160,6656400,5,6661565
2581,5162,6661561,5,6666728
2582,5164,6666724,5,6671893
2583,5166,6671889,5,6677060
2584,5168,6677056,5,6682229
2585,5170,6682225,5,6687400
2586,5172,6687396,5,6692573
2587,5174,6692569,5,6697748
2588,5176,6697744,5,6702925
2589,5178,6702921,5,6708104
2590,5180,6708100,5,6713285
2591,5182,6713281,5,6718468
2592,5184,6718464,5,6723653
2593,5186,6723649,5,6728840
2594,5188,6728836,5,6734029
2595,5190,6734025,5,6739220
2596,5192,6739216,5,6744413
2597,5194,6744409,5,6749608
2598,5196,6749604,5,6754805
2599,5198,6754801,5,6760004
2600,5200,6760000,5,6765205
2601,5202,6765201,5,6770408
2602,5204,6770404,5,6775613
2603,5206,6775609,5,6780820
2604,5208,6780816,5,6786029
2605,5210,6786025,5,6791240
2606,5212,6791236,5,6796453
2607,5214,6796449,5,6801668
2608,5216,6801664,5,6806885
2609,5218,6806881,5,6812104
2610,5220,6812100,5,6817325
2611,5222,6817321,5,6822548
2612,5224,6822544,5,6827773
2613,5226,6827769,5,6833000
2614,5228,6832996,5,6838229
2615,5230,6838225,5,6843460
2616,5232,6843456,5,6848693
2617,5234,6848689,5,6853928
2618,5236,6853924,5,6859165
2619,5238,6859161,5,6864404
2620,5240,6864400,5,6869645
2621,5242,6869641,5,6874888
2622,5244,6874884,5,6880133
2623,5246,6880129,5,6885380
2624,5248,6885376,5,6890629
2625,5250,6890625,5,6895880
2626,5252,6895876,5,6901133
2627,5254,6901129,5,6906388
2628,5256,6906384,5,6911645
2629,5258,6911641,5,6916904
2630,5260,6916900,5,6922165
2631,5262,6922161,5,6927428
2632,5264,6927424,5,6932693
2633,5266,6932689,5,6937960
2634,5268,6937956,5,6943229
2635,5270,6943225,5,6948500
2636,5272,6948496,5,6953773
2637,5274,6953769,5,6959048
2638,5276,6959044,5,6964325
2639,5278,6964321,5,6969604
2640,5280,6969600,5,6974885
2641,5282,6974881,5,6980168
2642,5284,6980164,5,6985453
2643,5286,6985449,5,6990740
2644,5288,6990736,5,6996029
2645,5290,6996025,5,7001320
2646,5292,7001316,5,7006613
2647,5294,7006609,5,7011908
2648,5296,7011904,5,7017205
2649,5298,7017201,5,7022504
2650,5300,7022500,5,7027805
2651,5302,7027801,5,7033108
2652,5304,7033104,5,7038413
2653,5306,7038409,5,7043720
2654,5308,7043716,5,7049029
2655,5310,7049025,5,7054340
2656,5312,7054336,5,7059653
2657,5314,7059649,5,7064968
2658,5316,7064964,5,7070285
2659,5318,7070281,5,7075604
2660,5320,7075600,5,7080925
2661,5322,7080921,5,7086248
2662,5324,7086244,5,7091573
2663,5326,7091569,5,7096900
2664,5328,7096896,5,7102229
2665,5330,7102225,5,7107560
2666,5332,7107556,5,7112893
2667,5334,7112889,5,7118228
2668,5336,7118224,5,7123565
2669,5338,7123561,5,7128904
2670,5340,7128900,5,7134245
2671,5342,7134241,5,7139588
2672,5344,7139584,5,7144933
2673,5346,7144929,5,7150280
2674,5348,7150276,5,7155629
2675,5350,7155625,5,7160980
2676,5352,7160976,5,7166333
2677,5354,7166329,5,7171688
2678,5356,7171684,5,7177045
2679,5358,7177041,5,7182404
2680,5360,7182400,5,7187765
2681,5362,7187761,5,7193128
2682,5364,7193124,5,7198493
2683,5366,7198489,5,7203860
2684,5368,7203856,5,7209229
2685,5370,7209225,5,7214600
2686,5372,7214596,5,7219973
2687,5374,7219969,5,7225348
2688,5376,7225344,5,7230725
2689,5378,7230721,5,7236104
2690,5380,7236100,5,7241485
2691,5382,7241481,5,7246868
2692,5384,7246864,5,7252253
2693,5386,7252249,5,7257640
2694,5388,7257636,5,7263029
2695,5390,7263025,5,7268420
2696,5392,7268416,5,7273813
2697,5394,7273809,5,7279208
2698,5396,7279204,5,7284605
2699,5398,7284601,5,7290004
2700,5400,7290000,5,7295405
2701,5402,7295401,5,7300808
2702,5404,7300804,5,7306213
2703,5406,7306209,5,7311620
2704,5408,7311616,5,7317029
2705,5410,7317025,5,7322440
2706,5412,7322436,5,7327853
2707,5414,7327849,5,7333268
2708,5416,7333264,5,7338685
2709,5418,7338681,5,7344104
2710,5420,7344100,5,7349525
2711,5422,7349521,5,7354948
2712,5424,7354944,5,7360373
2713,5426,7360369,5,7365800
2714,5428,7365796,5,7371229
2715,5430,7371225,5,7376660
2716,5432,7376656,5,7382093
2717,5434,7382089,5,7387528
2718,5436,7387524,5,7392965
2719,5438,7392961,5,7398404
2720,5440,7398400,5,7403845
2721,5442,7403841,5,7409288
2722,5444,7409284,5,7414733
2723,5446,7414729,5,7420180
2724,5448,7420176,5,7425629
2725,5450,7425625,5,7431080
2726,5452,7431076,5,7436533
2727,5454,7436529,5,7441988
2728,5456,7441984,5,7447445
2729,5458,7447441,5,7452904
2730,5460,7452900,5,7458365
2731,5462,7458361,5,7463828
2732,5464,7463824,5,7469293
2733,5466,7469289,5,7474760
2734,5468,7474756,5,7480229
2735,5470,7480225,5,7485700
2736,5472,7485696,5,7491173
2737,5474,7491169,5,7496648
2738,5476,7496644,5,7502125
2739,5478,7502121,5,7507604
2740,5480,7507600,5,7513085
2741,5482,7513081,5,7518568
2742,5484,7518564,5,7524053
2743,5486,7524049,5,7529540
2744,5488,7529536,5,7535029
2745,5490,7535025,5,7540520
2746,5492,7540516,5,7546013
2747,5494,7546009,5,7551508
2748,5496,7551504,5,7557005
2749,5498,7557001,5,7562504
2750,5500,7562500,5,7568005
2751,5502,7568001,5,7573508
2752,5504,7573504,5,7579013
2753,5506,7579009,5,7584520
2754,5508,7584516,5,7590029
2755,5510,7590025,5,7595540
2756,5512,7595536,5,7601053
2757,5514,7601049,5,7606568
2758,5516,7606564,5,7612085
2759,5518,7612081,5,7617604
2760,5520,7617600,5,7623125
2761,5522,7623121,5,7628648
2762,5524,7628644,5,7634173
2763,5526,7634169,5,7639700
2764,5528,7639696,5,7645229
2765,5530,7645225,5,7650760
2766,5532,7650756,5,7656293
2767,5534,7656289,5,7661828
2768,5536,7661824,5,7667365
2769,5538,7667361,5,7672904
2770,5540,7672900,5,7678445
2771,5542,7678441,5,7683988
2772,5544,7683984,5,7689533
2773,5546,7689529,5,7695080
2774,5548,7695076,5,7700629
2775,5550,7700625,5,7706180
2776,5552,7706176,5,7711733
2777,5554,7711729,5,7717288
2778,5556,7717284,5,7722845
2779,5558,7722841,5,7728404
2780,5560,7728400,5,7733965
2781,5562,7733961,5,7739528
2782,5564,7739524,5,7745093
2783,5566,7745089,5,7750660
2784,5568,7750656,5,7756229
2785,5570,7756225,5,7761800
2786,5572,7761796,5,7767373
2787,5574,7767369,5,7772948
2788,5576,7772944,5,7778525
2789,5578,7778521,5,7784104
2790,5580,7784100,5,7789685
2791,5582,7789681,5,7795268
2792,5584,7795264,5,7800853
2793,5586,7800849,5,7806440
2794,5588,7806436,5,7812029
2795,5590,7812025,5,7817620
2796,5592,7817616,5,7823213
2797,5594,7823209,5,7828808
2798,5596,7828804,5,7834405
2799,5598,7834401,5,7840004
2800,5600,7840000,5,7845605
2801,5602,7845601,5,7851208
2802,5604,7851204,5,7856813
2803,5606,7856809,5,7862420
2804,5608,7862416,5,7868029
2805,5610,7868025,5,7873640
2806,5612,7873636,5,7879253
2807,5614,7879249,5,7884868
2808,5616,7884864,5,7890485
2809,5618,7890481,5,7896104
2810,5620,7896100,5,7901725
2811,5622,7901721,5,7907348
2812,5624,7907344,5,7912973
2813,5626,7912969,5,7918600
2814,5628,7918596,5,7924229
2815,5630,7924225,5,7929860
2816,5632,7929856,5,7935493
2817,5634,7935489,5,7941128
2818,5636,7941124,5,7946765
2819,5638,7946761,5,7952404
2820,5640,7952400,5,7958045
2821,5642,7958041,5,7963688
2822,5644,7963684,5,7969333
2823,5646,7969329,5,7974980
2824,5648,7974976,5,7980629
2825,5650,7980625,5,7986280
2826,5652,7986276,5,7991933
2827,5654,7991929,5,7997588
2828,5656,7997584,5,8003245
2829,5658,8003241,5,8008904
2830,5660,8008900,5,8014565
2831,5662,8014561,5,8020228
2832,5664,8020224,5,8025893
2833,5666,8025889,5,8031560
2834,5668,8031556,5,8037229
2835,5670,8037225,5,8042900
2836,5672,8042896,5,8048573
2837,5674,8048569,5,8054248
2838,5676,8054244,5,8059925
2839,5678,8059921,5,8065604
2840,5680,8065600,5,8071285
2841,5682,8071281,5,8076968
2842,5684,8076964,5,8082653
2843,5686,8082649,5,8088340
